Comunidad,Provincia,Municipio,Nombre,punto_muestreo,adoptada_por,utm_x,utm_y,fecha_toma,escherichia_coli,enterococo,observaciones
Comunidad Valenciana,Alicante,Dénia,Playa De Les Rotes,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Marineta Cassiana,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa Dels Molins,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa Punta Del Raset,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa De La Marina,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa De L'altet,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa Del Pinet,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa Dels Arenals Del Sol,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa Dels Arenals Del Sol,2,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa El Carabassi,1,,,,,,,
Comunidad Valenciana,Alicante,Elche,Playa Les Pesqueres-el Rebollo,1,,,,,,,
Comunidad Valenciana,Alicante,Finestrat,Playa De La Cala,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa Centre,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa De La Roqueta,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa De Ortigues-campo,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa De Tusales,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa Del Moncaio,1,,,,,,,
Comunidad Valenciana,Alicante,Guardamar del Segura,Playa Dels Vivers,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa De L' Arenal,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa De La Cala Blanca,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa De La Granadella,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa De La Grava,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa Del Muntanyar I,1,,,,,,,
Comunidad Valenciana,Alicante,Jávea,Playa La Barraca-el Portitxol,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Cabo Roig,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Cala Capitan,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Cala Cerrada,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Campoamor,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa De Aguamarina,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa De Barranco Rubio,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa De Punta Prima,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Flamenca,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa La Zenia,1,,,,,,,
Comunidad Valenciana,Alicante,Orihuela,Playa Mil Palmeras,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa De Jesuitas,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa De Las Villas-higuericas,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa Del Conde,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa El Mojon,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa Mil Palmeras,1,,,,,,,
Comunidad Valenciana,Alicante,Pilar de la Horadada,Playa Puerto,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa Calas Del Este,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa De Llevant,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa De Llevant,2,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa Del Varador,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa Gran Platja,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa Llisa,1,,,,,,,
Comunidad Valenciana,Alicante,Santa Pola,Playa Tamarit,1,,,,,,,
Comunidad Valenciana,Alicante,Teulada,Playa De La Ampolla,1,,,,,,,
Comunidad Valenciana,Alicante,Teulada,Playa De L'andrago,1,,,,,,,
Comunidad Valenciana,Alicante,Teulada,Playa De Les Platgetes,1,,,,,,,
Comunidad Valenciana,Alicante,Teulada,Playa Del Portet,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa Cala De Las Piteras,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa De Cabo Cerbera,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa De Cala Mar Azul,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa De Las Piscinas Del Paseo,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa De Los Locos,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa De Torrelamata,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa Del Cura,1,,,,,,,
Comunidad Valenciana,Alicante,Torrevieja,Playa Los Naufragos,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa Ciutat,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa De La Caleta,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa De Torres,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa De Varadero,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa Del Bon Nou,1,,,,,,,
Comunidad Valenciana,Alicante,Villajoyosa,Playa El Paradis,1,,,,,,,
Comunidad Valenciana,Castellón,Alcalà de Xivert,Playa De La Romana,1,,,,,,,
Comunidad Valenciana,Castellón,Alcalà de Xivert,Playa De Les Fonts,1,,,,,,,
Comunidad Valenciana,Castellón,Alcalà de Xivert,Playa De Manyetes,1,,,,,,,
Comunidad Valenciana,Castellón,Alcalà de Xivert,Playa Del Carregador,1,,,,,,,
Comunidad Valenciana,Castellón,Alcalà de Xivert,Playa Del Moro,1,,,,,,,
Comunidad Valenciana,Castellón,Almazora,Playa De Ben Afeli,2,,,,,,,
Comunidad Valenciana,Castellón,Almazora,Playa De La Torre,1,,,,,,,
Comunidad Valenciana,Castellón,Almenara,Playa De Casablanca,1,,,,,,,
Comunidad Valenciana,Castellón,Benicarló,Playa De La Caracola,1,,,,,,,
Comunidad Valenciana,Castellón,Benicarló,Playa Del Gurugu,1,,,,,,,
Comunidad Valenciana,Castellón,Benicarló,Playa Del Morrongo,1,,,,,,,
Comunidad Valenciana,Castellón,Benicarló,Playa Del Nord,1,,,,,,,
Comunidad Valenciana,Castellón,Benicasim,Playa De Heliopolis,1,,,,,,,
Comunidad Valenciana,Castellón,Benicasim,Playa De L'almadrava,1,,,,,,,
Comunidad Valenciana,Castellón,Benicasim,Playa De Voramar,1,,,,,,,
Comunidad Valenciana,Castellón,Benicasim,Playa Dels Terrers,1,,,,,,,
Comunidad Valenciana,Castellón,Benicasim,Playa Torre De Sant Vicent,1,,,,,,,
Comunidad Valenciana,Castellón,Burriana,Playa De La Malvarrosa,1,,,,,,,
Comunidad Valenciana,Castellón,Burriana,Playa De La Malvarrosa,2,,,,,,,
Comunidad Valenciana,Castellón,Burriana,Playa De L'arenal,2,,,,,,,
Comunidad Valenciana,Castellón,Cabanes,Playa De La Torre De La Sal,1,,,,,,,
Comunidad Valenciana,Castellón,Castellón de la Plana,Playa Del Gurugu,1,,,,,,,
Comunidad Valenciana,Castellón,Castellón de la Plana,Playa Del Pinar,2,,,,,,,
Comunidad Valenciana,Castellón,Castellón de la Plana,Playa Del Serradal,1,,,,,,,
Comunidad Valenciana,Castellón,Castellón de la Plana,Playa Del Serradal,2,,,,,,,
Comunidad Valenciana,Castellón,Chilches,Playa De Les Cases,1,,,,,,,
Comunidad Valenciana,Castellón,Chilches,Playa Del Cerezo,1,,,,,,,
Comunidad Valenciana,Castellón,Moncofa,Playa De Grao,1,,,,,,,
Comunidad Valenciana,Castellón,Moncofa,Playa De L'estanyol,1,,,,,,,
Comunidad Valenciana,Castellón,Moncofa,Playa De Masbo,1,,,,,,,
Comunidad Valenciana,Castellón,Moncofa,Playa De Pedra Roja,1,,,,,,,
Comunidad Valenciana,Castellón,Nules,Playa De Bovalar,1,,,,,,,
Comunidad Valenciana,Castellón,Nules,Playa De L'alcudia,1,,,,,,,
Comunidad Valenciana,Castellón,Nules,Playa De Les Marines,1,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa De Bellver,1,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa De La Conxa,1,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa De Morro De Gos,1,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa De Morro De Gos,2,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa Les Amplaries,1,,,,,,,
Comunidad Valenciana,Castellón,Oropesa del Mar,Playa Les Amplaries,2,,,,,,,
Comunidad Valenciana,Castellón,Peñíscola,Playa Del Nord,1,,,,,,,
Comunidad Valenciana,Castellón,Peñíscola,Playa Del Nord,2,,,,,,,
Comunidad Valenciana,Castellón,Peñíscola,Playa Del Nord,3,,,,,,,
Comunidad Valenciana,Castellón,Peñíscola,Playa Del Nord,4,,,,,,,
Comunidad Valenciana,Castellón,Peñíscola,Playa Del Sud,1,,,,,,,
Comunidad Valenciana,Castellón,Torreblanca,Playa De Torrenostra,1,,,,,,,
Comunidad Valenciana,Castellón,Torreblanca,Playa De Torrenostra,2,,,,,,,
Comunidad Valenciana,Castellón,Torreblanca,Playa Del Nord,1,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa De Cossis,1,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa De Fora Forat,1,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa De Forti,2,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa De Forti,4,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa Del Clot,1,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa Del Puntal,1,,,,,,,
Comunidad Valenciana,Castellón,Vinaròs,Playa Del Triador,1,,,,,,,
Comunidad Valenciana,Valencia,Alboraya,Playa De La Patacona,1,,,,,,,
Comunidad Valenciana,Valencia,Alboraya,Playa De Port Saplaya,1,,,,,,,
Comunidad Valenciana,Valencia,Alboraya,Playa De Port Saplaya,3,,,,,,,
Comunidad Valenciana,Valencia,Bellreguard,Playa De Bellreguard,1,,,,,,,
Comunidad Valenciana,Valencia,Canet d'En Berenguer,Playa Del Raco De La Mar,1,,,,,,,
Comunidad Valenciana,Valencia,Canet d'En Berenguer,Playa Del Raco De La Mar,2,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa De Cap Blanc,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa De Sant Antoni,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Del Brosquil,3,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Del Dossel,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Del Far,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Del Marenyet,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Del Raco,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa El Dorado-l'estany,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Los Olivos,1,,,,,,,
Comunidad Valenciana,Valencia,Cullera,Playa Mareny De Sant Llorenç,1,,,,,,,
Comunidad Valenciana,Valencia,Daimús,Playa De Daimus,1,,,,,,,
Comunidad Valenciana,Valencia,Gandia,Playa De Les Marenys De Rafalcaid,1,,,,,,,
Comunidad Valenciana,Valencia,Gandia,Playa Del Ahuir,1,,,,,,,
Comunidad Valenciana,Valencia,Gandia,Playa Del Nord,1,,,,,,,
Comunidad Valenciana,Valencia,Gandia,Playa Del Nord,2,,,,,,,
Comunidad Valenciana,Valencia,Gandia,Playa Del Nord,3,,,,,,,
Comunidad Valenciana,Valencia,Guardamar,Playa De Guardamar,1,,,,,,,
Comunidad Valenciana,Valencia,Massamagrell,Playa De Massamagrell,1,,,,,,,
Comunidad Valenciana,Valencia,Meliana,Playa De Meliana,1,,,,,,,
Comunidad Valenciana,Valencia,Miramar,Playa De Miramar,1,,,,,,,
Comunidad Valenciana,Valencia,Miramar,Playa De Miramar,2,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De L'aigua Blanca,1,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De L'aigua Morta,1,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De Les Deveses,1,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De Pau-pi,1,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De Rabdells,1,,,,,,,
Comunidad Valenciana,Valencia,Oliva,Playa De Terranova,2,,,,,,,
Comunidad Valenciana,Valencia,Piles,Playa De Piles,1,,,,,,,
Comunidad Valenciana,Valencia,Pobla de Farnals (la),Playa De La Pobla De Farnals,1,,,,,,,
Comunidad Valenciana,Valencia,Puçol,Playa De Puçol,1,,,,,,,
Comunidad Valenciana,Valencia,Puçol,Playa De Puçol,2,,,,,,,
Comunidad Valenciana,Valencia,Puig,Playa De Plans,1,,,,,,,
Comunidad Valenciana,Valencia,Puig,Playa De Puig Val-play Puig,1,,,,,,,
Comunidad Valenciana,Valencia,Puig,Playa Del Barri De Pescadors,1,,,,,,,
Comunidad Valenciana,Valencia,Puig,Playa Medicalia,1,,,,,,,
Comunidad Valenciana,Valencia,Puig,Playa Santa Elvira-torreta,1,,,,,,,
Comunidad Valenciana,Valencia,Sagunto,Playa De Corint,1,,,,,,,
Comunidad Valenciana,Valencia,Sagunto,Playa De Corint,2,,,,,,,
Comunidad Valenciana,Valencia,Sagunto,Playa De L'almarda,1,,,,,,,
Comunidad Valenciana,Valencia,Sagunto,Playa Del Port De Sagunt,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa Bega Del Mar,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa De Les Palmeretes,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa De Motilla,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa Del Mareny De Vilxes,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa Del Perello,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa La Llastra,1,,,,,,,
Comunidad Valenciana,Valencia,Sueca,Playa Mareny De Barraquetes,1,,,,,,,
Comunidad Valenciana,Valencia,Tavernes de la Valldigna,Playa De La Goleta,1,,,,,,,
Comunidad Valenciana,Valencia,Tavernes de la Valldigna,Playa Tavernes De La Valldigna,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa De La Devesa,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa De La Garrofera,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa De La Malva-rosa,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa De L'arbre Del Gos,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa De Pinedo,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Cabanyal,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Recati,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Recati,2,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Saler,1,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Saler,2,,,,,,,
Comunidad Valenciana,Valencia,Valencia,Playa Del Saler,3,,,,,,,
Comunidad Valenciana,Valencia,Xeraco,Playa De Xeraco,1,,,,,,,
Comunidad Valenciana,Valencia,Xeraco,Playa De Xeraco,2,,,,,,,
Comunidad Valenciana,Alicante,Callosa d'En Sarrià,Baños Rio Algar Callosa D'en Sarrià,1,,,,,,,
Comunidad Valenciana,Castellón,Montanejos,Rio Mijares Montanejos,1,,,,,,,
Comunidad Valenciana,Valencia,Anna,Rio Anna Anna,1,,,,,,,
Extremadura,Badajoz,Medellín,Rio Guadiana Medellín,1,,,,,,,
Extremadura,Badajoz,Mérida,Embalse Romano Proserpina Mérida,1,,,,,,,
Extremadura,Badajoz,Orellana la Vieja,Embalse Orellana Orellana La Vieja,1,,,,,,,
Extremadura,Cáceres,Acebo,Rivera De Acebo Acebo,1,,,,,,,
Extremadura,Cáceres,Acebo,Rivera De Acebo Acebo 02,1,,,,,,,
Extremadura,Cáceres,Jaraíz de la Vera,Garganta Pedro Chate Jaraíz De La Vera,1,,,,,,,
Extremadura,Cáceres,Jarandilla de la Vera,Garganta De Jaranda Jarandilla De La Vera,1,,,,,,,
Extremadura,Cáceres,Losar de la Vera,Garganta De Cuartos Losar De La Vera,1,,,,,,,
Extremadura,Cáceres,Moraleja,Rivera De Gata Moraleja,1,,,,,,,
Extremadura,Cáceres,Plasencia,Rio Jerte Plasencia,2,,,,,,,
Galicia,A Coruña,Ares,Playa Ares,1,,,,,,,
Galicia,A Coruña,Ares,Playa Chanteiro,1,,,,,,,
Galicia,A Coruña,Ares,Playa Raso - Seselle,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa A Hucha,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa A Salsa,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Alba-sabón,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Area Grande De Suevos,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Barrañán,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Combouzas,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa O Reiro,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Porto De Suevos,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Ría De Barrañán,1,,,,,,,
Galicia,A Coruña,Arteixo,Playa Valcobo,1,,,,,,,
Galicia,A Coruña,Bergondo,Playa Gandarío,1,,,,,,,
Galicia,A Coruña,Bergondo,Playa Gandarío,2,,,,,,,
Galicia,A Coruña,Bergondo,Playa O Pedrido,1,,,,,,,
Galicia,A Coruña,Bergondo,Playa O Pedrido,2,,,,,,,
Galicia,A Coruña,Bergondo,Playa Regueiro,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Barraña 1,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Barraña Saltiño,3,,,,,,,
Galicia,A Coruña,Boiro,Playa Carragueiros,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Ladeira Do Chazo,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Mañóns,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Peralto,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Piñeirón,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Portomouro,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Retorta,1,,,,,,,
Galicia,A Coruña,Boiro,Playa Ribeira Grande,1,,,,,,,
Galicia,A Coruña,Cabanas,Playa A Magdalena,1,,,,,,,
Galicia,A Coruña,Cabanas,Playa Chamoso,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa A Areiña Branca,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Area Da Vila,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Area Longa - Camariñas,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Arou,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Camelle,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Lingunde,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa Lobeiras,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa O Ariño,1,,,,,,,
Galicia,A Coruña,Camariñas,Playa O Lago - Camariñas,1,,,,,,,
Galicia,A Coruña,Carballo,Playa Pedra Do Sal,1,,,,,,,
Galicia,A Coruña,Carballo,Playa Razo,1,,,,,,,
Galicia,A Coruña,Carballo,Playa Ria De Baldaio,1,,,,,,,
Galicia,A Coruña,Carballo,Playa Saíñas,1,,,,,,,
Galicia,A Coruña,Cariño,Playa A Concha- Carño,1,,,,,,,
Galicia,A Coruña,Cariño,Playa Basteira,1,,,,,,,
Galicia,A Coruña,Cariño,Playa Figueiras,1,,,,,,,
Galicia,A Coruña,Cariño,Playa Fornos,1,,,,,,,
Galicia,A Coruña,Cariño,Playa Peiral,1,,,,,,,
Galicia,A Coruña,Carnota,Playa A Insuela,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Ardeleiro,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Area Blanca,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Caldebarcos,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Corna Becerra,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Lariño - Carnota,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Mar De Lira,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Porto Cubelo,1,,,,,,,
Galicia,A Coruña,Carnota,Playa Porto Quilmas,1,,,,,,,
Galicia,A Coruña,Carnota,Playa San Mamede (boca Do Rio) - Carnota,1,,,,,,,
Galicia,A Coruña,Carnota,Playa San Pedro - Carnota,1,,,,,,,
Galicia,A Coruña,Cedeira,Playa Area Longa - Cedeira,1,,,,,,,
Galicia,A Coruña,Cedeira,Playa Magdalena,3,,,,,,,
Galicia,A Coruña,Cee,Playa A Concha - Cee,1,,,,,,,
Galicia,A Coruña,Cee,Playa Estorde,1,,,,,,,
Galicia,A Coruña,Cee,Playa Gures,1,,,,,,,
Galicia,A Coruña,Cee,Playa Lires,1,,,,,,,
Galicia,A Coruña,Corcubión,Playa Quenxe,3,,,,,,,
Galicia,A Coruña,Corcubión,Playa Santa Isabel,1,,,,,,,
Galicia,A Coruña,Coruña (A),Playa As Lapas,1,,,,,,,
Galicia,A Coruña,Coruña (A),Playa Matadero,1,,,,,,,
Galicia,A Coruña,Coruña (A),Playa Orzán,2,,,,,,,
Galicia,A Coruña,Coruña (A),Playa Oza - Lazareto,1,,,,,,,
Galicia,A Coruña,Coruña (A),Playa Portiño,1,,,,,,,
Galicia,A Coruña,Coruña (A),Playa Riazor,3,,,,,,,
Galicia,A Coruña,Coruña (A),Playa San Amaro,1,,,,,,,
Galicia,A Coruña,Dumbría,Playa Ézaro,1,,,,,,,
Galicia,A Coruña,Fene,Playa Almieiras,1,,,,,,,
Galicia,A Coruña,Fene,Playa Barallobre,1,,,,,,,
Galicia,A Coruña,Fene,Playa Coido,1,,,,,,,
Galicia,A Coruña,Fene,Playa Maniños,1,,,,,,,
Galicia,A Coruña,Fene,Playa Río Sandeu,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa A Cabana,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa A Fragata,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa A Graña,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Caranza,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Cariño,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Cobas,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Doniños,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Esmelle,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa O Vilar - Ferrol,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Ponzos,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa San Felipe,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa San Xurxo,1,,,,,,,
Galicia,A Coruña,Ferrol,Playa Santa Comba,1,,,,,,,
Galicia,A Coruña,Fisterra,Playa Corveiro,1,,,,,,,
Galicia,A Coruña,Fisterra,Playa Langosteira,1,,,,,,,
Galicia,A Coruña,Fisterra,Playa Riveira,1,,,,,,,
Galicia,A Coruña,Fisterra,Playa Sardiñeiro,1,,,,,,,
Galicia,A Coruña,Laracha (A),Playa Caión,1,,,,,,,
Galicia,A Coruña,Laracha (A),Playa Caión,2,,,,,,,
Galicia,A Coruña,Laxe,Playa Arnado - Boaño - Traba,1,,,,,,,
Galicia,A Coruña,Laxe,Playa Laxe,1,,,,,,,
Galicia,A Coruña,Laxe,Playa Laxe,2,,,,,,,
Galicia,A Coruña,Laxe,Playa Soesto,1,,,,,,,
Galicia,A Coruña,Laxe,Playa Traba,1,,,,,,,
Galicia,A Coruña,Malpica de Bergantiños,Playa Praia Maior,1,,,,,,,
Galicia,A Coruña,Mañón,Playa Bares,3,,,,,,,
Galicia,A Coruña,Mañón,Playa Esteiro - Mañon,1,,,,,,,
Galicia,A Coruña,Mañón,Playa Vilela,1,,,,,,,
Galicia,A Coruña,Miño,Playa A Ribeira - Miño Pequena,1,,,,,,,
Galicia,A Coruña,Miño,Playa Alameda,1,,,,,,,
Galicia,A Coruña,Miño,Playa Lago,1,,,,,,,
Galicia,A Coruña,Miño,Playa Marín,1,,,,,,,
Galicia,A Coruña,Miño,Playa Miño Grande,1,,,,,,,
Galicia,A Coruña,Miño,Playa Miño Grande,3,,,,,,,
Galicia,A Coruña,Miño,Playa Perbes - Andahío - Miño,2,,,,,,,
Galicia,A Coruña,Muros,Playa A Area Maior,1,,,,,,,
Galicia,A Coruña,Muros,Playa A Rocha,1,,,,,,,
Galicia,A Coruña,Muros,Playa A Virxe Do Camiño,1,,,,,,,
Galicia,A Coruña,Muros,Playa A Vouga,1,,,,,,,
Galicia,A Coruña,Muros,Playa Agrocovo,1,,,,,,,
Galicia,A Coruña,Muros,Playa Area Longa - Muros,1,,,,,,,
Galicia,A Coruña,Muros,Playa Bornalle,1,,,,,,,
Galicia,A Coruña,Muros,Playa Lariño - Muros,1,,,,,,,
Galicia,A Coruña,Muros,Playa Liñares,1,,,,,,,
Galicia,A Coruña,Muros,Playa Medrón-uía,1,,,,,,,
Galicia,A Coruña,Muros,Playa O Cabo,1,,,,,,,
Galicia,A Coruña,Muros,Playa O Espadanal,1,,,,,,,
Galicia,A Coruña,Muros,Playa O Fogareiro,1,,,,,,,
Galicia,A Coruña,Muros,Playa O Portiño Do Maio,1,,,,,,,
Galicia,A Coruña,Muros,Playa O Porto Do Ancoradoiro - Lariño,1,,,,,,,
Galicia,A Coruña,Muros,Playa Parameán,1,,,,,,,
Galicia,A Coruña,Muros,Playa Reimúndez,1,,,,,,,
Galicia,A Coruña,Muros,Playa San Francisco,1,,,,,,,
Galicia,A Coruña,Muros,Playa San Francisco,2,,,,,,,
Galicia,A Coruña,Muros,Playa Seixal-area Do Medio,1,,,,,,,
Galicia,A Coruña,Muros,Playa Somorto,1,,,,,,,
Galicia,A Coruña,Muros,Playa Ventín - O Salto,5,,,,,,,
Galicia,A Coruña,Muxía,Playa A Cruz,1,,,,,,,
Galicia,A Coruña,Muxía,Playa Area Maior,1,,,,,,,
Galicia,A Coruña,Muxía,Playa Espiñeirido - Muxia,1,,,,,,,
Galicia,A Coruña,Muxía,Playa Lourido - Muxia,1,,,,,,,
Galicia,A Coruña,Muxía,Playa Nemiña,1,,,,,,,
Galicia,A Coruña,Muxía,Playa O Lago - Muxía,1,,,,,,,
Galicia,A Coruña,Noia,Playa Boa Grande,1,,,,,,,
Galicia,A Coruña,Noia,Playa Boa Pequena,1,,,,,,,
Galicia,A Coruña,Noia,Playa Testal-taramancos,3,,,,,,,
Galicia,A Coruña,Oleiros,Playa Bastiagueiro,3,,,,,,,
Galicia,A Coruña,Oleiros,Playa Espiñeiro - Oleiros,1,,,,,,,
Galicia,A Coruña,Oleiros,Playa Mera,3,,,,,,,
Galicia,A Coruña,Oleiros,Playa Naval,1,,,,,,,
Galicia,A Coruña,Oleiros,Playa Santa Cristina,1,,,,,,,
