Comunidad,Provincia,Municipio,Nombre,punto_muestreo,adoptada_por,utm_x,utm_y,utm_huso,fecha_toma,escherichia_coli,enterococo,observaciones
Castilla La Mancha,Ciudad Real,Piedrabuena,Rio Bullaque Piedrabuena 04,1,@juanjocaba,392856.85,4322944.88,30,11/09/2012,290 UFC/100 mL,31 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Ciudad Real,Ruidera,Laguna Del Rey Ruidera,1,@juanjocaba,509810.43,4313922.53,30,10/09/2012,52 UFC/100 mL,8 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Ciudad Real,Ruidera,Laguna Entrelagos Ruidera,1,@juanjocaba,510096.25,4313085.04,30,10/09/2012,12 UFC/100 mL,5 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Ciudad Real,Ruidera,Laguna La Morenilla Ruidera,1,@juanjocaba,509108.11,4315145.73,30,10/09/2012,65 UFC/100 mL,120 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Cuenca,Albendea,Rio Guadiela Albendea,1,@juanjocaba,555303,4483602.16,30,17/09/2012,52 UFC/100 mL,39 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Cuenca,Beteta,Laguna El Tobar Beteta,1,@juanjocaba,580453.87,4488923.42,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Cuenca,Buendía,Embalse Buendia Buendía,1,@juanjocaba,519230.79,4472629.29,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Cuenca,Cuenca,Embalse La Toba Cuenca,1,@juanjocaba,591872.21,4451982.05,30,17/09/2012,0 UFC/100 mL,160 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Cuenca,Cuenca,Rio Jucar Cuenca 02,1,@juanjocaba,573832.7,4444068.29,30,sin notificar,sin notificar,sin notificar,sin notificar
Castilla La Mancha,Cuenca,Cuenca,Rio Jucar Cuenca 03,1,,574353.08,4438013.76,30,sin notificar,sin notificar,sin notificar,sin notificar
Castilla La Mancha,Cuenca,Santa María del Val,Rio Cuervo Santa María Del Val,1,@juanjocaba,581800.92,4483899.12,30,17/09/2012,27 UFC/100 mL,21 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Alocén,Embalse Entrepeñas Alocén,1,@juanjocaba,524012.55,4490641.39,30,,0 UFC/100 mL,8 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Alocén,Embalse Entrepeñas Alocén 02,1,@juanjocaba,523781.23,4494420.4,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Durón,Embalse Entrepeñas Durón,1,@juanjocaba,524729.44,4495633.24,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Pálmaces de Jadraque,Embalse Palmaces Pálmaces De Jadraque,1,@juanjocaba,506880.2,4545131.29,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Toba (La),Embalse Alcorlo Toba (la),1,@juanjocaba,498419.65,4541152.72,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Trillo,Rio Tajo Trillo,1,@juanjocaba,535377.84,4504733.32,30,17/09/2012,0 UFC/100 mL,16 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Guadalajara,Zaorejas,Rio Tajo Zaorejas,1,@juanjocaba,571391.44,4516802.88,30,17/09/2012,0 UFC/100 mL,6 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Cazalegas,Embalse Cazalegas Cazalegas,1,@juanjocaba,354814.55,4430745.37,30,18/09/2012,0 UFC/100 mL,15 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Escalona,Rio Alberche Escalona,1,@juanjocaba,380590.11,4446981.45,30,4/09/2012,4800 UFC/100 mL,1000 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Oropesa,Embalse Rosarito Oropesa,1,@juanjocaba,302444.27,4440499.12,30,4/06/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 02,1,@juanjocaba,470504.92,4366611.33,30,18/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 03,1,@juanjocaba,470432.42,4367252.55,30,18/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 04,1,@juanjocaba,471437.09,4366940.24,30,18/09/2012,0 UFC/100 mL,370 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Arenas de San Pedro,Rio Del Arenal Arenas De San Pedro,1,marnezz,321780.93,4454147.62,30,3/09/2012,720 UFC/100 mL,180 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Arenas de San Pedro,Rio Pelayo Arenas De San Pedro,1,marnezz,320238.53,4452484.11,30,3/09/2012,230 UFC/100 mL,54 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Gavilanes,Garganta Rio Tietar Gavilanes,1,marnezz,342053.45,4459576.11,30,3/09/2012,530 UFC/100 mL,180 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Horcajada (La),Rio Tormes Horcajada (la),1,marnezz,287104.34,4476178.08,30,3/09/2012,0 UFC/100 mL,5 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Hornillo (El),Rio Cantos Hornillo (el) 02,1,marnezz,320901.45,4457759.11,30,3/09/2012,0 UFC/100 mL,14 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Navalacruz,Arroyo Cimorro Navalacruz,1,marnezz,334641.95,4479308.63,30,3/09/2012,670 UFC/100 mL,230 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Ávila,Navalonguilla,Garganta De Los Caballeros Navalonguilla,1,marnezz,286621.61,4462265.31,30,3/09/2012,18 UFC/100 mL,9 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Burgos,Arija,Embalse Ebro Arija,1,marnezz,422230.91,4760235.81,30,28/08/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Burgos,Burgos,Rio Arlanzon Burgos,1,marnezz,445494.23,4688274.04,30,28/08/2012,120 UFC/100 mL,280 UFC/100 mL,Zona Apta para el baño
Castilla Y León,León,Carucedo,Lago Carucedo Carucedo,1,marnezz,682940.92,4706788.25,29,27/08/2012,18 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla Y León,León,Cimanes del Tejar,Rio Orbigo Cimanes Del Tejar 02,1,marnezz,269928,4722430,30,27/08/2012,620 UFC/100 mL,88 UFC/100 mL,Zona Apta para el baño
Castilla Y León,León,Igüeña,Rio Boeza Igüeña,1,marnezz,723009.55,4734388.06,29,27/08/2012,14 UFC/100 mL,60 UFC/100 mL,Zona Apta para el baño
Castilla Y León,León,Llamas de la Ribera,Rio Orbigo Llamas De La Ribera 02,1,marnezz,269397,4721233,30,27/08/2012,260 UFC/100 mL,65 UFC/100 mL,Zona Apta para el baño
Castilla Y León,León,Llamas de la Ribera,Rio Orbigo Llamas De La Ribera,1,marnezz,268967,4724610.29,30,27/08/2012,340 UFC/100 mL,41 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Palencia,Aguilar de Campoo,Embalse Aguilar De Campoo Aguilar De Campoo,1,marnezz,394637,4739524,30,21/08/2012,1 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Palencia,Cervera de Pisuerga,Embalse De Ruesga Cervera De Pisuerga,1,marnezz,375297.78,4747241.68,30,21/08/2012,3 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Salamanca,Puente del Congosto,Rio Tormes Puente Del Congosto,1,marnezz,286081.63,4485512.1,30,3/09/2012,5 UFC/100 mL,6 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Segovia,Maderuelo,Embalse Linares Del Arroyo Maderuelo,1,marnezz,456843.4,4593544.79,30,10/09/2012,30 UFC/100 mL,50 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Soria,Cidones,Embalse Cuerda Del Pozo Cidones,1,marnezz,521847.17,4631764.65,30,10/09/2012,"65,9 UFC/100 mL",5 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Soria,San Esteban de Gormaz,Rio Duero San Esteban De Gormaz,1,marnezz,483093.12,4602275.42,30,10/09/2012,15 UFC/100 mL,18 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Soria,Soria,Embalse Cuerda Del Pozo Soria,1,marnezz,518116.64,4633856.77,30,10/09/2012,2 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Soria,Soria,Embalse Cuerda Del Pozo Soria,2,marnezz,518945.19,4632532.67,30,10/09/2012,"20,7 UFC/100 mL",22 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Soria,Vinuesa,Embalse Cuerda Del Pozo Vinuesa,1,marnezz,523101.12,4634820.61,30,10/09/2012,2 UFC/100 mL,3 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Valladolid,Valladolid,Rio Pisuerga Valladolid,1,@DeLaFuenteMoni,355719.34,4613279.37,30,3/09/2012,290,600,Zona Apta para el baño
Castilla Y León,Zamora,Camarzana de Tera,Rio Tera Camarzana De Tera,1,marnezz,746257.01,4652209.32,29,28/08/2012,32 UFC/100 mL,23 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,1,marnezz,688514.28,4665497.66,29,28/08/2012,6 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,2,marnezz,690323.46,4666365.19,29,28/08/2012,1 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,3,marnezz,690080.78,4666790.82,29,28/08/2012,1 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,4,marnezz,688271.85,4665194.71,29,28/08/2012,7 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Muelas del Pan,Embalse Ricobayo Muelas Del Pan,1,marnezz,251360.65,4603024.14,30,28/08/2012,74 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Castilla Y León,Zamora,Villardeciervos,Embalse Valparaiso Villardeciervos,1,marnezz,723794.59,4649106.5,29,28/08/2012,5 UFC/100 mL,8 UFC/100 mL,Zona Apta para el baño
Cataluña,Barcelona,Arenys de Mar,Playa De Cavaió,1,,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De La Musclera,1,,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De La Picòrdia,1,,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De Les Roques D'en Lluc,1,,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,1,,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,2,,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,3,,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,4,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Barceloneta,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Mar Bella,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Nova Icària,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Nova Mar Bella,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Llevant,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Sant Sebastià,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Sant Sebastià,2,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Del Bogatell,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Del Somorrostro,1,,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Zona De Banys Fòrum,1,,,,,,,,
Cataluña,Barcelona,Cabrera de Mar,Playa De Cabrera,1,,,,,,,,
Cataluña,Barcelona,Caldes d'Estrac,Playa De La Riera,1,,,,,,,,
Cataluña,Barcelona,Caldes d'Estrac,Playa Dels Tres Micos,1,,,,,,,,
Cataluña,Barcelona,Calella,Playa De Garbí,1,,,,,,,,
Cataluña,Barcelona,Calella,Playa De Gran De Calella,1,,,,,,,,
Cataluña,Barcelona,Calella,Playa De Les Roques,1,,,,,,,,
Cataluña,Barcelona,Canet de Mar,Playa De Canet,1,,,,,,,,
Cataluña,Barcelona,Canet de Mar,Playa De Cavaió,1,,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,1,,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,2,,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,3,,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,4,,,,,,,,
Cataluña,Barcelona,Cubelles,Playa De La Mota De Sant Pere,1,,,,,,,,
Cataluña,Barcelona,Cubelles,Playa Llarga,1,,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,1,,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,2,,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,3,,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De La Punta De La Tordera-de La Conca,1,,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De L'astillero,1,,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De Malgrat Centre,1,,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa Del Masnou,1,,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa D'ocata,1,,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa D'ocata,2,,,,,,,,
Cataluña,Barcelona,Mataró,Playa De Ponent,1,,,,,,,,
Cataluña,Barcelona,Mataró,Playa De Sant Simó,1,,,,,,,,
Cataluña,Barcelona,Mataró,Playa Del Callao,1,,,,,,,,
Cataluña,Barcelona,Mataró,Playa Del Varador,1,,,,,,,,
Cataluña,Barcelona,Montgat,Playa De Montgat,1,,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Del Poblenou-la Riera,1,,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Dels Pescadors,1,,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Dels Pins,1,,,,,,,,
Cataluña,Barcelona,Prat de Llobregat (El),Playa Del Prat,1,,,,,,,,
Cataluña,Barcelona,Premià de Mar,Playa De Llevant,1,,,,,,,,
Cataluña,Barcelona,Premià de Mar,Playa Del Pla De L'ós,1,,,,,,,,
Cataluña,Barcelona,Sant Adrià de Besòs,Playa Del Parc Del Litoral,1,,,,,,,,
Cataluña,Barcelona,Sant Adrià de Besòs,Playa Del Parc Del Nord-est,1,,,,,,,,
Cataluña,Barcelona,Sant Andreu de Llavaneres,Playa De S.A. De Llavaneres,1,,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa De La Platjola I El Morer,1,,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa De Sant Pol,1,,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Farell,1,,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Grau,1,,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Molí,1,,,,,,,,
Cataluña,Barcelona,Sant Vicenç de Montalt,Playa De S. Vicenç De Montalt,1,,,,,,,,
Cataluña,Barcelona,Santa Susanna,Playa De Santa Susanna,1,,,,,,,,
Cataluña,Barcelona,Santa Susanna,Playa De Santa Susanna,2,,,,,,,,
Cataluña,Barcelona,Sitges,Playa D'aiguadolç,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De La Barra,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De La Ribera,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Les Botigues,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De L'estanyol,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Sant Sebastià,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Terramar,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa Del Garraf,1,,,,,,,,
Cataluña,Barcelona,Sitges,Playa Dels Balmins,1,,,,,,,,
Cataluña,Barcelona,Viladecans,Playa De Viladecans,1,,,,,,,,
Cataluña,Barcelona,Viladecans,Playa De Viladecans,2,,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa D'adarró,1,,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa De Ribes-roges,1,,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa De Sant Gervasi,1,,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa Del Far De S. Cristòfol,1,,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa D'ibersol,1,,,,,,,,
Cataluña,Barcelona,Vilassar de Mar,Playa De Vilassar,1,,,,,,,,
Cataluña,Barcelona,Vilassar de Mar,Playa De Vilassar,2,,,,,,,,
Cataluña,Girona,Begur,Playa D'aiguablava,1,,,,,,,,
Cataluña,Girona,Begur,Playa De Sa Riera,1,,,,,,,,
Cataluña,Girona,Begur,Playa De Sa Tuna,1,@carlospdl,519149,4645624,31,18/09/2012,2 UFC/100 mL,16 UFC/100 mL,Zona Apta para el baño
Cataluña,Girona,Begur,Playa Del Racó,1,,,,,,,,
Cataluña,Girona,Begur,Playa D'illa Roja,1,,,,,,,,
Cataluña,Girona,Begur,Playa Fonda,1,,,,,,,,
Cataluña,Girona,Blanes,Playa De Blanes,1,,,,,,,,
Cataluña,Girona,Blanes,Playa De Sabanell,1,,,,,,,,
Cataluña,Girona,Blanes,Playa De Sabanell,2,,,,,,,,
Cataluña,Girona,Blanes,Playa De Sant Francesc,1,,,,,,,,
Cataluña,Girona,Cadaqués,Playa D'en Ros,1,,,,,,,,
Cataluña,Girona,Cadaqués,Playa Es Llané Gran,1,,,,,,,,
Cataluña,Girona,Cadaqués,Playa Gran De Cadaqués,1,,,,,,,,
Cataluña,Girona,Calonge,Playa Cala Cristus-ses Torretes,1,,,,,,,,
Cataluña,Girona,Calonge,Playa De Sant Antoni,1,,,,,,,,
Cataluña,Girona,Calonge,Playa De Torre Valentina,1,,,,,,,,
Cataluña,Girona,Calonge,Playa D'es Monestrí,1,,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De Can Comes,1,,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De La Muga,1,,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De La Rubina,1,,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa D'empuriabrava,1,,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa Cala Rovira,1,,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Platja D'aro,1,,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Platja D'aro,2,,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Sa Conca,1,,,,,,,,
Cataluña,Girona,Colera,Playa De Garbet,1,,,,,,,,
Cataluña,Girona,Colera,Playa D'en Goixa,1,,,,,,,,
Cataluña,Girona,Escala (L'),Playa De Les Muscleres,1,,,,,,,,
Cataluña,Girona,Escala (L'),Playa De Riells,1,,,,,,,,
Cataluña,Girona,Escala (L'),Playa Del Moll Grec,1,,,,,,,,
Cataluña,Girona,Escala (L'),Playa Del Rec,1,,,,,,,,
Cataluña,Girona,Escala (L'),Playa La Platja,1,,,,,,,,
Cataluña,Girona,Llançà,Playa De Grifeu,1,,,,,,,,
Cataluña,Girona,Llançà,Playa De La Farella,1,,,,,,,,
Cataluña,Girona,Llançà,Playa Del Cau Del Llop,1,,,,,,,,
Cataluña,Girona,Llançà,Playa Del Port,1,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa Cala Canyelles,1,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Fenals,1,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Lloret,1,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Lloret,2,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Sa Boadella,1,,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Santa Cristina,1,,,,,,,,
Cataluña,Girona,Mont-ras,Playa Del Crit,1,,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Llafranc,1,,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Port Bo,1,,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Tamariu,1,,,,,,,,
Cataluña,Girona,Palafrugell,Playa Del Canadell,1,,,,,,,,
Cataluña,Girona,Palafrugell,Playa Del Golfet,1,,,,,,,,
Cataluña,Girona,Palamós,Playa Cala Estreta,1,,,,,,,,
Cataluña,Girona,Palamós,Playa Cala Margarida,1,,,,,,,,
Cataluña,Girona,Palamós,Playa De Castell,1,,,,,,,,
Cataluña,Girona,Palamós,Playa De La Fosca,1,,,,,,,,
Cataluña,Girona,Palamós,Playa Gran De Palamós,1,,,,,,,,
Cataluña,Girona,Pals,Playa Del Grau,1,,,,,,,,
Cataluña,Girona,Pals,Playa Gran De Pals,1,,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa De Tamariua,1,,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Pas,1,,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Port De La Selva,1,,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Port De La Vall,1,,,,,,,,
Cataluña,Girona,Portbou,Playa De Portbou,1,,,,,,,,
Cataluña,Girona,Roses,Playa Cala Montjoi,1,,,,,,,,
Cataluña,Girona,Roses,Playa Canyelles Petites,1,,,,,,,,
Cataluña,Girona,Roses,Playa De La Punta,1,,,,,,,,
Cataluña,Girona,Roses,Playa De L'almadrava,1,,,,,,,,
Cataluña,Girona,Roses,Playa De Roses,1,,,,,,,,
Cataluña,Girona,Roses,Playa De Santa Margarida,1,,,,,,,,
Cataluña,Girona,Roses,Playa Dels Palangrers,1,,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Feliu,1,,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Pol,1,,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Pol,2,,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa Dels Canyerets,1,,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De La Gola,1,,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De Sant Pere Pescador,1,,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De Sant Pere Pescador,2,,,,,,,,
Cataluña,Girona,Santa Cristina d'Aro,Playa Del Senyor Ramon,1,,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa Cala Montgó,1,,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De La Gola,1,,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,1,@davidrjordan,516655,4655637,31,17/09/2012,2 UFC/100 mL,6 UFC/100 mL,Zona Apta para el baño
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,2,@davidrjordan,516455,4654960,31,17/09/2012,2 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,3,@davidrjordan,516390,4654500,31,17/09/2012,4 UFC/100 mL,4 UFC/100 mL,Zona Apta para el baño
Cataluña,Girona,Tossa de Mar,Playa Cala Giverola,1,,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa Cala Salionç,1,,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De La Mar Menuda,1,,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De Llorell,1,,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De Tossa,1,,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa D'es Codolar,1,,,,,,,,
Cataluña,Tarragona,Alcanar,Playa De La Martinenca,1,,,,,,,,
Cataluña,Tarragona,Alcanar,Playa De Les Cases D'alcanar,1,,,,,,,,
Cataluña,Tarragona,Alcanar,Playa Del Maricel,1,,,,,,,,
Cataluña,Tarragona,Alcanar,Playa Del Marjal,1,,,,,,,,
Cataluña,Tarragona,Altafulla,Playa D'altafulla,1,,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa Cala Forn,1,,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De Calafató,1,,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De L'alguer,1,,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De L'estany,1,,,,,,,,
